node_name,Level,Position,Price,PSI_attribute,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159
SHA_N,3,1,52.75553462081959,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_N,3,1,52.75553462081959,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_N,3,1,52.75553462081959,NET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3650494583137,22.609514837494118,22.609514837494118,22.609514837494118,22.609514837494118,97.97456429580782,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,-30.14601978332547,-52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_D,3,2,75.3650494583137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,75.3650494583137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_D,3,2,75.3650494583137,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,75.3650494583137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_D,3,2,55.016486104569005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_D,3,2,55.016486104569005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.016486104569005,55.016486104569005,55.016486104569005,55.016486104569005,55.016486104569005,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,55.016486104569005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_D,3,2,52.75553462081959,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_D,3,2,52.75553462081959,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_D,3,2,52.75553462081959,NET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3650494583137,22.609514837494118,22.609514837494118,22.609514837494118,22.609514837494118,97.97456429580782,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,45.219029674988235,-30.14601978332547,-52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_I,3,3,75.3650494583137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,75.3650494583137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_I,3,3,75.3650494583137,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,75.3650494583137,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,150.7300989166274,75.3650494583137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_I,3,3,55.016486104569005,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_I,3,3,55.016486104569005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.016486104569005,55.016486104569005,55.016486104569005,55.016486104569005,55.016486104569005,110.03297220913801,110.03297220913801,110.03297220913801,220.06594441827602,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,220.06594441827602,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,440.13188883655204,330.09891662741404,220.06594441827602,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,110.03297220913801,220.06594441827602,110.03297220913801,55.016486104569005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_I,3,3,52.75553462081959,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,105.51106924163918,105.51106924163918,105.51106924163918,211.02213848327835,0.0,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,211.02213848327835,0.0,105.51106924163918,105.51106924163918,105.51106924163918,422.0442769665567,0.0,0.0,0.0,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,211.02213848327835,0.0,52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHA_I,3,3,52.75553462081959,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,52.75553462081959,105.51106924163918,105.51106924163918,105.51106924163918,211.02213848327835,0.0,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,211.02213848327835,0.0,105.51106924163918,105.51106924163918,105.51106924163918,422.0442769665567,0.0,0.0,0.0,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,105.51106924163918,211.02213848327835,0.0,52.75553462081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
